timestamp,dpid,port_no,rx_bytes,tx_bytes,delay_ms
1762326780.206363,1,4294967294,0,0,0,0,848
1762326780.206363,1,1,1790,8900,29,96,848
1762326780.206363,1,2,1790,8814,29,95,848
1762326780.206363,1,3,16750,6128,202,77,848
1762326781.204644,4,4294967294,0,0,0,0,849
1762326781.204644,4,1,1790,10307,29,103,849
1762326781.204644,4,2,1790,10393,29,104,849
1762326781.204644,4,3,15588,6308,183,79,849
1762326781.207637,1,4294967294,0,0,0,0,849
1762326781.207637,1,1,1790,8900,29,96,849
1762326781.207637,1,2,1790,8814,29,95,849
1762326781.207637,1,3,16750,6128,202,77,849
1762326782.205918,4,4294967294,0,0,0,0,850
1762326782.205918,4,1,1790,10307,29,103,850
1762326782.205918,4,2,1790,10393,29,104,850
1762326782.205918,4,3,15588,6308,183,79,850
1762326782.208746,1,4294967294,0,0,0,0,850
1762326782.208746,1,1,1790,8900,29,96,850
1762326782.208746,1,2,1790,8814,29,95,850
1762326782.208746,1,3,16750,6128,202,77,850
1762326783.206887,4,4294967294,0,0,0,0,851
1762326783.206887,4,1,1790,10307,29,103,851
1762326783.206887,4,2,1790,10393,29,104,851
1762326783.206887,4,3,15588,6308,183,79,851
1762326783.209656,1,4294967294,0,0,0,0,851
1762326783.209656,1,1,1790,8900,29,96,851
1762326783.209656,1,2,1790,8814,29,95,851
1762326783.209656,1,3,16750,6128,202,77,851
1762326784.207492,4,4294967294,0,0,0,0,852
1762326784.207492,4,1,1790,10307,29,103,852
1762326784.207492,4,2,1790,10393,29,104,852
1762326784.207492,4,3,15588,6308,183,79,852
1762326784.210360,1,4294967294,0,0,0,0,852
1762326784.210360,1,1,1790,8900,29,96,852
1762326784.210360,1,2,1790,8814,29,95,852
1762326784.210360,1,3,16750,6128,202,77,852
1762326785.208509,4,4294967294,0,0,0,0,853
1762326785.208509,4,1,1790,10307,29,103,853
1762326785.208509,4,2,1790,10393,29,104,853
1762326785.208509,4,3,15588,6308,183,79,853
1762326785.211287,1,4294967294,0,0,0,0,853
1762326785.211287,1,1,1790,8900,29,96,853
1762326785.211287,1,2,1790,8814,29,95,853
1762326785.211287,1,3,16750,6128,202,77,853
1762326786.209753,4,4294967294,0,0,0,0,854
1762326786.209753,4,1,1790,10307,29,103,854
1762326786.209753,4,2,1790,10393,29,104,854
1762326786.209753,4,3,15588,6308,183,79,854
1762326786.212809,1,4294967294,0,0,0,0,854
1762326786.212809,1,1,1790,8900,29,96,854
1762326786.212809,1,2,1790,8814,29,95,854
1762326786.212809,1,3,16750,6128,202,77,854
1762326787.211254,4,4294967294,0,0,0,0,855
1762326787.211254,4,1,1790,10307,29,103,855
1762326787.211254,4,2,1790,10393,29,104,855
1762326787.211254,4,3,15588,6308,183,79,855
1762326787.214461,1,4294967294,0,0,0,0,855
1762326787.214461,1,1,1790,8900,29,96,855
1762326787.214461,1,2,1790,8814,29,95,855
1762326787.214461,1,3,16750,6128,202,77,855
1762326788.212626,4,4294967294,0,0,0,0,856
1762326788.212626,4,1,1790,10307,29,103,856
1762326788.212626,4,2,1790,10393,29,104,856
1762326788.212626,4,3,15588,6308,183,79,856
1762326788.215621,1,4294967294,0,0,0,0,856
1762326788.215621,1,1,1790,8900,29,96,856
1762326788.215621,1,2,1790,8814,29,95,856
1762326788.215621,1,3,16750,6128,202,77,856
1762326789.213417,4,4294967294,0,0,0,0,857
1762326789.213417,4,1,1790,10307,29,103,857
1762326789.213417,4,2,1790,10393,29,104,857
1762326789.213417,4,3,15588,6308,183,79,857
1762326789.216328,1,4294967294,0,0,0,0,857
1762326789.216328,1,1,1790,8900,29,96,857
1762326789.216328,1,2,1790,8814,29,95,857
1762326789.216328,1,3,16750,6128,202,77,857
1762326790.214884,4,4294967294,0,0,0,0,858
1762326790.214884,4,1,1790,10307,29,103,858
1762326790.214884,4,2,1790,10393,29,104,858
1762326790.214884,4,3,15588,6308,183,79,858
1762326790.218163,1,4294967294,0,0,0,0,858
1762326790.218163,1,1,1790,8900,29,96,858
1762326790.218163,1,2,1790,8814,29,95,858
1762326790.218163,1,3,16750,6128,202,77,858
1762326791.215549,4,4294967294,0,0,0,0,859
1762326791.215549,4,1,1790,10307,29,103,859
1762326791.215549,4,2,1790,10393,29,104,859
1762326791.215549,4,3,15588,6308,183,79,859
1762326791.218296,1,4294967294,0,0,0,0,859
1762326791.218296,1,1,1790,8900,29,96,859
1762326791.218296,1,2,1790,8814,29,95,859
1762326791.218296,1,3,16750,6128,202,77,859
1762326792.216488,4,4294967294,0,0,0,0,860
1762326792.216488,4,1,1790,10307,29,103,860
1762326792.216488,4,2,1790,10393,29,104,860
1762326792.216488,4,3,15588,6308,183,79,860
1762326792.219213,1,4294967294,0,0,0,0,860
1762326792.219213,1,1,1790,8900,29,96,860
1762326792.219213,1,2,1790,8814,29,95,860
1762326792.219213,1,3,16750,6128,202,77,860
1762326793.217393,4,4294967294,0,0,0,0,861
1762326793.217393,4,1,1790,10307,29,103,861
1762326793.217393,4,2,1790,10393,29,104,861
1762326793.217393,4,3,15588,6308,183,79,861
1762326793.220137,1,4294967294,0,0,0,0,861
1762326793.220137,1,1,1790,8900,29,96,861
1762326793.220137,1,2,1790,8814,29,95,861
1762326793.220137,1,3,16750,6128,202,77,861
1762326794.218377,4,4294967294,0,0,0,0,862
1762326794.218377,4,1,1790,10307,29,103,862
1762326794.218377,4,2,1790,10393,29,104,862
1762326794.218377,4,3,15588,6308,183,79,862
1762326794.221071,1,4294967294,0,0,0,0,862
1762326794.221071,1,1,1790,8900,29,96,862
1762326794.221071,1,2,1790,8814,29,95,862
1762326794.221071,1,3,16750,6128,202,77,862
1762326795.219119,4,4294967294,0,0,0,0,863
1762326795.219119,4,1,1790,10307,29,103,863
1762326795.219119,4,2,1790,10393,29,104,863
1762326795.219119,4,3,15588,6308,183,79,863
1762326795.221640,1,4294967294,0,0,0,0,863
1762326795.221640,1,1,1790,8900,29,96,863
1762326795.221640,1,2,1790,8814,29,95,863
1762326795.221640,1,3,16750,6128,202,77,863
1762326796.220783,4,4294967294,0,0,0,0,864
1762326796.220783,4,1,1790,10307,29,103,864
1762326796.220783,4,2,1790,10393,29,104,864
1762326796.220783,4,3,15588,6308,183,79,864
1762326796.224172,1,4294967294,0,0,0,0,864
1762326796.224172,1,1,1790,8900,29,96,864
1762326796.224172,1,2,1790,8814,29,95,864
1762326796.224172,1,3,16750,6128,202,77,864
1762326797.221651,4,4294967294,0,0,0,0,865
1762326797.221651,4,1,1790,10307,29,103,865
1762326797.221651,4,2,1790,10393,29,104,865
1762326797.221651,4,3,15588,6308,183,79,865
1762326797.225086,1,4294967294,0,0,0,0,865
1762326797.225086,1,1,1790,8900,29,96,865
1762326797.225086,1,2,1790,8814,29,95,865
1762326797.225086,1,3,16750,6128,202,77,865
1762326798.223172,4,4294967294,0,0,0,0,866
1762326798.223172,4,1,1790,10307,29,103,866
1762326798.223172,4,2,1790,10393,29,104,866
1762326798.223172,4,3,15588,6308,183,79,866
1762326798.225847,1,4294967294,0,0,0,0,866
1762326798.225847,1,1,1790,8900,29,96,866
1762326798.225847,1,2,1790,8814,29,95,866
1762326798.225847,1,3,16750,6128,202,77,866
1762326799.223680,4,4294967294,0,0,0,0,867
1762326799.223680,4,1,1790,10307,29,103,867
1762326799.223680,4,2,1790,10393,29,104,867
1762326799.223680,4,3,15588,6308,183,79,867
1762326799.226676,1,4294967294,0,0,0,0,867
1762326799.226676,1,1,1790,8900,29,96,867
1762326799.226676,1,2,1790,8814,29,95,867
1762326799.226676,1,3,16750,6128,202,77,867
1762326800.224494,4,4294967294,0,0,0,0,868
1762326800.224494,4,1,1790,10307,29,103,868
1762326800.224494,4,2,1790,10393,29,104,868
1762326800.224494,4,3,15588,6308,183,79,868
1762326800.227436,1,4294967294,0,0,0,0,868
1762326800.227436,1,1,1790,8900,29,96,868
1762326800.227436,1,2,1790,8814,29,95,868
1762326800.227436,1,3,16750,6128,202,77,868
1762326801.225939,4,4294967294,0,0,0,0,869
1762326801.225939,4,1,1790,10307,29,103,869
1762326801.225939,4,2,1790,10393,29,104,869
1762326801.225939,4,3,15588,6308,183,79,869
1762326801.229338,1,4294967294,0,0,0,0,869
1762326801.229338,1,1,1790,8900,29,96,869
1762326801.229338,1,2,1790,8814,29,95,869
1762326801.229338,1,3,16750,6128,202,77,869
1762326802.226606,4,4294967294,0,0,0,0,870
1762326802.226606,4,1,1790,10307,29,103,870
1762326802.226606,4,2,1790,10393,29,104,870
1762326802.226606,4,3,15588,6308,183,79,870
1762326802.229947,1,4294967294,0,0,0,0,870
1762326802.229947,1,1,1790,8900,29,96,870
1762326802.229947,1,2,1790,8814,29,95,870
1762326802.229947,1,3,16750,6128,202,77,870
1762326803.227889,4,4294967294,0,0,0,0,871
1762326803.227889,4,1,1790,10307,29,103,871
1762326803.227889,4,2,1790,10393,29,104,871
1762326803.227889,4,3,15588,6308,183,79,871
1762326803.231079,1,4294967294,0,0,0,0,871
1762326803.231079,1,1,1790,8900,29,96,871
1762326803.231079,1,2,1790,8814,29,95,871
1762326803.231079,1,3,16750,6128,202,77,871
1762326804.228266,4,4294967294,0,0,0,0,872
1762326804.228266,4,1,1790,10307,29,103,872
1762326804.228266,4,2,1790,10393,29,104,872
1762326804.228266,4,3,15588,6308,183,79,872
1762326804.230838,1,4294967294,0,0,0,0,872
1762326804.230838,1,1,1790,8900,29,96,872
1762326804.230838,1,2,1790,8814,29,95,872
1762326804.230838,1,3,16750,6128,202,77,872
1762326805.229419,4,4294967294,0,0,0,0,873
1762326805.229419,4,1,1790,10307,29,103,873
1762326805.229419,4,2,1790,10393,29,104,873
1762326805.229419,4,3,15588,6308,183,79,873
1762326805.232169,1,4294967294,0,0,0,0,873
1762326805.232169,1,1,1790,8900,29,96,873
1762326805.232169,1,2,1790,8814,29,95,873
1762326805.232169,1,3,16750,6128,202,77,873
1762326806.230450,4,4294967294,0,0,0,0,874
1762326806.230450,4,1,1790,10307,29,103,874
1762326806.230450,4,2,1790,10393,29,104,874
1762326806.230450,4,3,15588,6308,183,79,874
1762326806.233200,1,4294967294,0,0,0,0,874
1762326806.233200,1,1,1790,8900,29,96,874
1762326806.233200,1,2,1790,8814,29,95,874
1762326806.233200,1,3,16750,6128,202,77,874
1762326807.231842,4,4294967294,0,0,0,0,875
1762326807.231842,4,1,1790,10307,29,103,875
1762326807.231842,4,2,1790,10393,29,104,875
1762326807.231842,4,3,15588,6308,183,79,875
1762326807.234946,1,4294967294,0,0,0,0,875
1762326807.234946,1,1,1790,8900,29,96,875
1762326807.234946,1,2,1790,8814,29,95,875
1762326807.234946,1,3,16750,6128,202,77,875
1762326808.232995,4,4294967294,0,0,0,0,876
1762326808.232995,4,1,1790,10307,29,103,876
1762326808.232995,4,2,1790,10393,29,104,876
1762326808.232995,4,3,15588,6308,183,79,876
1762326808.235562,1,4294967294,0,0,0,0,876
1762326808.235562,1,1,1790,8900,29,96,876
1762326808.235562,1,2,1790,8814,29,95,876
1762326808.235562,1,3,16750,6128,202,77,876
1762326809.234606,4,4294967294,0,0,0,0,877
1762326809.234606,4,1,1790,10307,29,103,877
1762326809.234606,4,2,1790,10393,29,104,877
1762326809.234606,4,3,15588,6308,183,79,877
1762326809.237574,1,4294967294,0,0,0,0,877
1762326809.237574,1,1,1790,8900,29,96,877
1762326809.237574,1,2,1790,8814,29,95,877
1762326809.237574,1,3,16750,6128,202,77,877
1762326810.235604,4,4294967294,0,0,0,0,878
1762326810.235604,4,1,1790,10307,29,103,878
1762326810.235604,4,2,1790,10393,29,104,878
1762326810.235604,4,3,15588,6308,183,79,878
1762326810.238691,1,4294967294,0,0,0,0,878
1762326810.238691,1,1,1790,8900,29,96,878
1762326810.238691,1,2,1790,8814,29,95,878
1762326810.238691,1,3,16750,6128,202,77,878
1762326811.237096,4,4294967294,0,0,0,0,879
1762326811.237096,4,1,1790,10307,29,103,879
1762326811.237096,4,2,1790,10393,29,104,879
1762326811.237096,4,3,15588,6308,183,79,879
1762326811.239584,1,4294967294,0,0,0,0,879
1762326811.239584,1,1,1790,8900,29,96,879
1762326811.239584,1,2,1790,8814,29,95,879
1762326811.239584,1,3,16750,6128,202,77,879
1762326812.238961,4,4294967294,0,0,0,0,880
1762326812.238961,4,1,1790,10307,29,103,880
1762326812.238961,4,2,1790,10393,29,104,880
1762326812.238961,4,3,15588,6308,183,79,880
1762326812.242149,1,4294967294,0,0,0,0,880
1762326812.242149,1,1,1790,8900,29,96,880
1762326812.242149,1,2,1790,8814,29,95,880
1762326812.242149,1,3,16750,6128,202,77,880
1762326813.239441,4,4294967294,0,0,0,0,881
1762326813.239441,4,1,1790,10307,29,103,881
1762326813.239441,4,2,1790,10393,29,104,881
1762326813.239441,4,3,15588,6308,183,79,881
1762326813.242131,1,4294967294,0,0,0,0,881
1762326813.242131,1,1,1790,8900,29,96,881
1762326813.242131,1,2,1790,8814,29,95,881
1762326813.242131,1,3,16750,6128,202,77,881
1762326814.240088,4,4294967294,0,0,0,0,882
1762326814.240088,4,1,1790,10307,29,103,882
1762326814.240088,4,2,1790,10393,29,104,882
1762326814.240088,4,3,15588,6308,183,79,882
1762326814.242654,1,4294967294,0,0,0,0,882
1762326814.242654,1,1,1790,8900,29,96,882
1762326814.242654,1,2,1790,8814,29,95,882
1762326814.242654,1,3,16750,6128,202,77,882
1762326815.241715,4,4294967294,0,0,0,0,883
1762326815.241715,4,1,1790,10307,29,103,883
1762326815.241715,4,2,1790,10393,29,104,883
1762326815.241715,4,3,15588,6308,183,79,883
1762326815.244758,1,4294967294,0,0,0,0,883
1762326815.244758,1,1,1790,8900,29,96,883
1762326815.244758,1,2,1790,8814,29,95,883
1762326815.244758,1,3,16750,6128,202,77,883
1762326816.242892,4,4294967294,0,0,0,0,884
1762326816.242892,4,1,1790,10307,29,103,884
1762326816.242892,4,2,1790,10393,29,104,884
1762326816.242892,4,3,15588,6308,183,79,884
1762326816.246992,1,4294967294,0,0,0,0,884
1762326816.246992,1,1,1790,8900,29,96,884
1762326816.246992,1,2,1790,8814,29,95,884
1762326816.246992,1,3,16750,6128,202,77,884
1762326817.243970,4,4294967294,0,0,0,0,885
1762326817.243970,4,1,1790,10307,29,103,885
1762326817.243970,4,2,1790,10393,29,104,885
1762326817.243970,4,3,15588,6308,183,79,885
1762326817.247019,1,4294967294,0,0,0,0,885
1762326817.247019,1,1,1790,8900,29,96,885
1762326817.247019,1,2,1790,8814,29,95,885
1762326817.247019,1,3,16750,6128,202,77,885
1762326818.245207,4,4294967294,0,0,0,0,886
1762326818.245207,4,1,1790,10307,29,103,886
1762326818.245207,4,2,1790,10393,29,104,886
1762326818.245207,4,3,15588,6308,183,79,886
1762326818.247737,1,4294967294,0,0,0,0,886
1762326818.247737,1,1,1790,8900,29,96,886
1762326818.247737,1,2,1790,8814,29,95,886
1762326818.247737,1,3,16750,6128,202,77,886
1762326819.246104,4,4294967294,0,0,0,0,887
1762326819.246104,4,1,1790,10307,29,103,887
1762326819.246104,4,2,1790,10393,29,104,887
1762326819.246104,4,3,15588,6308,183,79,887
1762326819.249064,1,4294967294,0,0,0,0,887
1762326819.249064,1,1,1790,8900,29,96,887
1762326819.249064,1,2,1790,8814,29,95,887
1762326819.249064,1,3,16750,6128,202,77,887
1762326820.247401,4,4294967294,0,0,0,0,888
1762326820.247401,4,1,1790,10307,29,103,888
1762326820.247401,4,2,1790,10393,29,104,888
1762326820.247401,4,3,15588,6308,183,79,888
1762326820.250099,1,4294967294,0,0,0,0,888
1762326820.250099,1,1,1790,8900,29,96,888
1762326820.250099,1,2,1790,8814,29,95,888
1762326820.250099,1,3,16750,6128,202,77,888
1762326821.248333,4,4294967294,0,0,0,0,889
1762326821.248333,4,1,1790,10307,29,103,889
1762326821.248333,4,2,1790,10393,29,104,889
1762326821.248333,4,3,15588,6308,183,79,889
1762326821.251029,1,4294967294,0,0,0,0,889
1762326821.251029,1,1,1790,8900,29,96,889
1762326821.251029,1,2,1790,8814,29,95,889
1762326821.251029,1,3,16750,6128,202,77,889
1762326822.249350,4,4294967294,0,0,0,0,890
1762326822.249350,4,1,1790,10307,29,103,890
1762326822.249350,4,2,1790,10393,29,104,890
1762326822.249350,4,3,15588,6308,183,79,890
1762326822.252105,1,4294967294,0,0,0,0,890
1762326822.252105,1,1,1790,8900,29,96,890
1762326822.252105,1,2,1790,8814,29,95,890
1762326822.252105,1,3,16750,6128,202,77,890
1762326823.250534,4,4294967294,0,0,0,0,891
1762326823.250534,4,1,1790,10307,29,103,891
1762326823.250534,4,2,1790,10393,29,104,891
1762326823.250534,4,3,15588,6308,183,79,891
1762326823.253453,1,4294967294,0,0,0,0,891
1762326823.253453,1,1,1790,8900,29,96,891
1762326823.253453,1,2,1790,8814,29,95,891
1762326823.253453,1,3,16750,6128,202,77,891
1762326824.251683,4,4294967294,0,0,0,0,892
1762326824.251683,4,1,1790,10307,29,103,892
1762326824.251683,4,2,1790,10393,29,104,892
1762326824.251683,4,3,15588,6308,183,79,892
1762326824.254223,1,4294967294,0,0,0,0,892
1762326824.254223,1,1,1790,8900,29,96,892
1762326824.254223,1,2,1790,8814,29,95,892
1762326824.254223,1,3,16750,6128,202,77,892
1762326825.253385,4,4294967294,0,0,0,0,893
1762326825.253385,4,1,1790,10307,29,103,893
1762326825.253385,4,2,1790,10393,29,104,893
1762326825.253385,4,3,15588,6308,183,79,893
1762326825.256088,1,4294967294,0,0,0,0,893
1762326825.256088,1,1,1790,8900,29,96,893
1762326825.256088,1,2,1790,8814,29,95,893
1762326825.256088,1,3,16750,6128,202,77,893
1762326826.254582,4,4294967294,0,0,0,0,894
1762326826.254582,4,1,1790,10307,29,103,894
1762326826.254582,4,2,1790,10393,29,104,894
1762326826.254582,4,3,15588,6308,183,79,894
1762326826.257752,1,4294967294,0,0,0,0,894
1762326826.257752,1,1,1790,8900,29,96,894
1762326826.257752,1,2,1790,8814,29,95,894
1762326826.257752,1,3,16750,6128,202,77,894
1762326827.255273,4,4294967294,0,0,0,0,895
1762326827.255273,4,1,1790,10307,29,103,895
1762326827.255273,4,2,1790,10393,29,104,895
1762326827.255273,4,3,15588,6308,183,79,895
1762326827.257940,1,4294967294,0,0,0,0,895
1762326827.257940,1,1,1790,8900,29,96,895
1762326827.257940,1,2,1790,8814,29,95,895
1762326827.257940,1,3,16750,6128,202,77,895
1762326828.256466,4,4294967294,0,0,0,0,896
1762326828.256466,4,1,1790,10307,29,103,896
1762326828.256466,4,2,1790,10393,29,104,896
1762326828.256466,4,3,15588,6308,183,79,896
1762326828.259165,1,4294967294,0,0,0,0,896
1762326828.259165,1,1,1790,8900,29,96,896
1762326828.259165,1,2,1790,8814,29,95,896
1762326828.259165,1,3,16750,6128,202,77,896
1762326829.257978,4,4294967294,0,0,0,0,897
1762326829.257978,4,1,1790,10307,29,103,897
1762326829.257978,4,2,1790,10393,29,104,897
1762326829.257978,4,3,15588,6308,183,79,897
1762326829.261045,1,4294967294,0,0,0,0,897
1762326829.261045,1,1,1790,8900,29,96,897
1762326829.261045,1,2,1790,8814,29,95,897
1762326829.261045,1,3,16750,6128,202,77,897
1762326830.258512,4,4294967294,0,0,0,0,898
1762326830.258512,4,1,1790,10307,29,103,898
1762326830.258512,4,2,1790,10393,29,104,898
1762326830.258512,4,3,15588,6308,183,79,898
1762326830.261829,1,4294967294,0,0,0,0,898
1762326830.261829,1,1,1790,8900,29,96,898
1762326830.261829,1,2,1790,8814,29,95,898
1762326830.261829,1,3,16750,6128,202,77,898
1762326831.259413,4,4294967294,0,0,0,0,899
1762326831.259413,4,1,1790,10307,29,103,899
1762326831.259413,4,2,1790,10393,29,104,899
1762326831.259413,4,3,15588,6308,183,79,899
1762326831.262761,1,4294967294,0,0,0,0,899
1762326831.262761,1,1,1790,8900,29,96,899
1762326831.262761,1,2,1790,8814,29,95,899
1762326831.262761,1,3,16750,6128,202,77,899
1762326832.260934,4,4294967294,0,0,0,0,900
1762326832.260934,4,1,1790,10307,29,103,900
1762326832.260934,4,2,1790,10393,29,104,900
1762326832.260934,4,3,15588,6308,183,79,900
1762326832.263960,1,4294967294,0,0,0,0,900
1762326832.263960,1,1,1790,8900,29,96,900
1762326832.263960,1,2,1790,8814,29,95,900
1762326832.263960,1,3,16750,6128,202,77,900
1762326833.261530,4,4294967294,0,0,0,0,901
1762326833.261530,4,1,1790,10307,29,103,901
1762326833.261530,4,2,1790,10393,29,104,901
1762326833.261530,4,3,15588,6308,183,79,901
1762326833.264573,1,4294967294,0,0,0,0,901
1762326833.264573,1,1,1790,8900,29,96,901
1762326833.264573,1,2,1790,8814,29,95,901
1762326833.264573,1,3,16750,6128,202,77,901
1762326834.262491,4,4294967294,0,0,0,0,902
1762326834.262491,4,1,1790,10307,29,103,902
1762326834.262491,4,2,1790,10393,29,104,902
1762326834.262491,4,3,15588,6308,183,79,902
1762326834.265423,1,4294967294,0,0,0,0,902
1762326834.265423,1,1,1790,8900,29,96,902
1762326834.265423,1,2,1790,8814,29,95,902
1762326834.265423,1,3,16750,6128,202,77,902
1762326835.263641,4,4294967294,0,0,0,0,903
1762326835.263641,4,1,1790,10307,29,103,903
1762326835.263641,4,2,1790,10393,29,104,903
1762326835.263641,4,3,15588,6308,183,79,903
1762326835.266669,1,4294967294,0,0,0,0,903
1762326835.266669,1,1,1790,8900,29,96,903
1762326835.266669,1,2,1790,8814,29,95,903
1762326835.266669,1,3,16750,6128,202,77,903
1762326836.264950,4,4294967294,0,0,0,0,904
1762326836.264950,4,1,1790,10307,29,103,904
1762326836.264950,4,2,1790,10393,29,104,904
1762326836.264950,4,3,15588,6308,183,79,904
1762326836.268195,1,4294967294,0,0,0,0,904
1762326836.268195,1,1,1790,8900,29,96,904
1762326836.268195,1,2,1790,8814,29,95,904
1762326836.268195,1,3,16750,6128,202,77,904
1762326837.265670,4,4294967294,0,0,0,0,905
1762326837.265670,4,1,1790,10307,29,103,905
1762326837.265670,4,2,1790,10393,29,104,905
1762326837.265670,4,3,15588,6308,183,79,905
1762326837.268696,1,4294967294,0,0,0,0,905
1762326837.268696,1,1,1790,8900,29,96,905
1762326837.268696,1,2,1790,8814,29,95,905
1762326837.268696,1,3,16750,6128,202,77,905
1762326838.266792,4,4294967294,0,0,0,0,906
1762326838.266792,4,1,1790,10307,29,103,906
1762326838.266792,4,2,1790,10393,29,104,906
1762326838.266792,4,3,15588,6308,183,79,906
1762326838.269896,1,4294967294,0,0,0,0,906
1762326838.269896,1,1,1790,8900,29,96,906
1762326838.269896,1,2,1790,8814,29,95,906
1762326838.269896,1,3,16750,6128,202,77,906
1762326839.268054,4,4294967294,0,0,0,0,907
1762326839.268054,4,1,1790,10307,29,103,907
1762326839.268054,4,2,1790,10393,29,104,907
1762326839.268054,4,3,15588,6308,183,79,907
1762326839.271083,1,4294967294,0,0,0,0,907
1762326839.271083,1,1,1790,8900,29,96,907
1762326839.271083,1,2,1790,8814,29,95,907
1762326839.271083,1,3,16750,6128,202,77,907
1762326840.269450,4,4294967294,0,0,0,0,908
1762326840.269450,4,1,1790,10307,29,103,908
1762326840.269450,4,2,1790,10393,29,104,908
1762326840.269450,4,3,15588,6308,183,79,908
1762326840.272192,1,4294967294,0,0,0,0,908
1762326840.272192,1,1,1790,8900,29,96,908
1762326840.272192,1,2,1790,8814,29,95,908
1762326840.272192,1,3,16750,6128,202,77,908
1762326841.270133,4,4294967294,0,0,0,0,909
1762326841.270133,4,1,1790,10307,29,103,909
1762326841.270133,4,2,1790,10393,29,104,909
1762326841.270133,4,3,15588,6308,183,79,909
1762326841.272706,1,4294967294,0,0,0,0,909
1762326841.272706,1,1,1790,8900,29,96,909
1762326841.272706,1,2,1790,8814,29,95,909
1762326841.272706,1,3,16750,6128,202,77,909
1762326842.272149,4,4294967294,0,0,0,0,910
1762326842.272149,4,1,1790,10307,29,103,910
1762326842.272149,4,2,1790,10393,29,104,910
1762326842.272149,4,3,15588,6308,183,79,910
1762326842.276722,1,4294967294,0,0,0,0,910
1762326842.276722,1,1,1790,8900,29,96,910
1762326842.276722,1,2,1790,8814,29,95,910
1762326842.276722,1,3,16750,6128,202,77,910
1762326843.272300,4,4294967294,0,0,0,0,911
1762326843.272300,4,1,1790,10307,29,103,911
1762326843.272300,4,2,1790,10393,29,104,911
1762326843.272300,4,3,15588,6308,183,79,911
1762326843.275087,1,4294967294,0,0,0,0,911
1762326843.275087,1,1,1790,8900,29,96,911
1762326843.275087,1,2,1790,8814,29,95,911
1762326843.275087,1,3,16750,6128,202,77,911
1762326844.273472,4,4294967294,0,0,0,0,912
1762326844.273472,4,1,1790,10307,29,103,912
1762326844.273472,4,2,1790,10393,29,104,912
1762326844.273472,4,3,15588,6308,183,79,912
1762326844.276419,1,4294967294,0,0,0,0,912
1762326844.276419,1,1,1790,8900,29,96,912
1762326844.276419,1,2,1790,8814,29,95,912
1762326844.276419,1,3,16750,6128,202,77,912
1762326845.274814,4,4294967294,0,0,0,0,913
1762326845.274814,4,1,1790,10307,29,103,913
1762326845.274814,4,2,1790,10393,29,104,913
1762326845.274814,4,3,15588,6308,183,79,913
1762326845.278298,1,4294967294,0,0,0,0,913
1762326845.278298,1,1,1790,8900,29,96,913
1762326845.278298,1,2,1790,8814,29,95,913
1762326845.278298,1,3,16750,6128,202,77,913
1762326846.275969,4,4294967294,0,0,0,0,914
1762326846.275969,4,1,1790,10307,29,103,914
1762326846.275969,4,2,1790,10393,29,104,914
1762326846.275969,4,3,15588,6308,183,79,914
1762326846.278841,1,4294967294,0,0,0,0,914
1762326846.278841,1,1,1790,8900,29,96,914
1762326846.278841,1,2,1790,8814,29,95,914
1762326846.278841,1,3,16750,6128,202,77,914
1762326847.277204,4,4294967294,0,0,0,0,915
1762326847.277204,4,1,1790,10307,29,103,915
1762326847.277204,4,2,1790,10393,29,104,915
1762326847.277204,4,3,15588,6308,183,79,915
1762326847.279895,1,4294967294,0,0,0,0,915
1762326847.279895,1,1,1790,8900,29,96,915
1762326847.279895,1,2,1790,8814,29,95,915
1762326847.279895,1,3,16750,6128,202,77,915
1762326848.278152,4,4294967294,0,0,0,0,916
1762326848.278152,4,1,1790,10307,29,103,916
1762326848.278152,4,2,1790,10393,29,104,916
1762326848.278152,4,3,15588,6308,183,79,916
1762326848.280874,1,4294967294,0,0,0,0,916
1762326848.280874,1,1,1790,8900,29,96,916
1762326848.280874,1,2,1790,8814,29,95,916
1762326848.280874,1,3,16750,6128,202,77,916
1762326849.279153,4,4294967294,0,0,0,0,917
1762326849.279153,4,1,1790,10307,29,103,917
1762326849.279153,4,2,1790,10393,29,104,917
1762326849.279153,4,3,15588,6308,183,79,917
1762326849.282221,1,4294967294,0,0,0,0,917
1762326849.282221,1,1,1790,8900,29,96,917
1762326849.282221,1,2,1790,8814,29,95,917
1762326849.282221,1,3,16750,6128,202,77,917
1762326850.279951,4,4294967294,0,0,0,0,918
1762326850.279951,4,1,1790,10307,29,103,918
1762326850.279951,4,2,1790,10393,29,104,918
1762326850.279951,4,3,15588,6308,183,79,918
1762326850.282977,1,4294967294,0,0,0,0,918
1762326850.282977,1,1,1790,8900,29,96,918
1762326850.282977,1,2,1790,8814,29,95,918
1762326850.282977,1,3,16750,6128,202,77,918
1762326851.281332,4,4294967294,0,0,0,0,919
1762326851.281332,4,1,1790,10307,29,103,919
1762326851.281332,4,2,1790,10393,29,104,919
1762326851.281332,4,3,15588,6308,183,79,919
1762326851.284027,1,4294967294,0,0,0,0,919
1762326851.284027,1,1,1790,8900,29,96,919
1762326851.284027,1,2,1790,8814,29,95,919
1762326851.284027,1,3,16750,6128,202,77,919
1762326852.282161,4,4294967294,0,0,0,0,920
1762326852.282161,4,1,1790,10307,29,103,920
1762326852.282161,4,2,1790,10393,29,104,920
